config,seed,step,tokens,train_loss,val_loss
R0_fp32,1,5400,11061248,2.2150089740753174,2.272719478607178
R0_fp32,1,5500,11266048,2.3042476177215576,2.270124983787537
R0_fp32,1,5600,11470848,2.0577688217163086,2.2622629761695863
R0_fp32,1,5700,11675648,2.1502559185028076,2.2475032925605776
R0_fp32,1,5800,11880448,2.2639989852905273,2.239690601825714
R0_fp32,1,5900,12085248,2.100800037384033,2.2254287719726564
R0_fp32,1,6000,12290048,2.3286325931549072,2.2205636143684386
R0_fp32,1,6100,12494848,2.0010666847229004,2.2182915925979616
R0_fp32,1,6200,12699648,2.066676378250122,2.204549491405487
R0_fp32,1,6300,12904448,2.336381196975708,2.1975552678108214
R0_fp32,1,6400,13109248,2.0645718574523926,2.1880776226520537
R0_fp32,1,6500,13314048,2.2568578720092773,2.1851976692676542
R0_fp32,1,6600,13518848,2.2653865814208984,2.180807572603226
R0_fp32,1,6700,13723648,2.1081106662750244,2.1699084043502808
R0_fp32,1,6800,13928448,2.070368528366089,2.161771911382675
R0_fp32,1,6900,14133248,2.1190474033355713,2.162734180688858
R0_fp32,1,7000,14338048,2.2776434421539307,2.1508669376373293
R0_fp32,1,7100,14542848,2.0130839347839355,2.137098890542984
R0_fp32,1,7200,14747648,1.977911114692688,2.1354634344577788
R0_fp32,1,7300,14952448,1.8918298482894897,2.129109573364258
R0_fp32,1,7400,15157248,2.1418633460998535,2.123826915025711
R0_fp32,1,7500,15362048,2.1651203632354736,2.1189092218875887
R0_fp32,1,7600,15566848,1.9546996355056763,2.105544263124466
R0_fp32,1,7700,15771648,1.919382929801941,2.107448774576187
R0_fp32,1,7800,15976448,1.8650262355804443,2.10102379322052
R0_fp32,1,7900,16181248,2.2046351432800293,2.1006113409996034
R0_fp32,1,8000,16386048,1.9700932502746582,2.0933042407035827
R0_fp32,1,8100,16590848,1.8836524486541748,2.0906830787658692
R0_fp32,1,8200,16795648,2.034874677658081,2.0794116258621216
R0_fp32,1,8300,17000448,1.8319897651672363,2.0756465435028075
R0_fp32,1,8400,17205248,2.0067129135131836,2.074794626235962
R0_fp32,1,8500,17410048,1.7907438278198242,2.0687760412693024
R0_fp32,1,8600,17614848,1.911076307296753,2.066850644350052
R0_fp32,1,8700,17819648,1.9356633424758911,2.06651531457901
R0_fp32,1,8800,18024448,1.819642186164856,2.06187983751297
R0_fp32,1,8900,18229248,2.0535662174224854,2.055275148153305
R0_fp32,1,9000,18434048,2.038372039794922,2.0567245960235594
R0_fp32,1,9100,18638848,2.0714528560638428,2.0511053681373594
R0_fp32,1,9200,18843648,2.0037951469421387,2.0464019954204558
R0_fp32,1,9300,19048448,1.9230914115905762,2.042283755540848
R0_fp32,1,9400,19253248,1.9848474264144897,2.042452424764633
R0_fp32,1,9500,19458048,1.8319355249404907,2.038846802711487
R0_fp32,1,9600,19662848,1.8985815048217773,2.0392731428146362
R0_fp32,1,9700,19867648,1.8570319414138794,2.036654645204544
R0_fp32,1,9800,20072448,1.9521993398666382,2.0316688477993012
R0_fp32,1,9900,20277248,1.8258594274520874,2.0293766975402834
R0_fp32,1,9999,20480000,2.049499034881592,2.0286177337169646
R0_fp32,2,0,2048,7.657173156738281,7.642388486862183
R0_fp32,2,100,206848,4.936997413635254,4.835854411125183
R0_fp32,2,200,411648,4.100216865539551,4.177904880046844
R0_fp32,2,300,616448,3.8329014778137207,3.944043731689453
R0_fp32,2,400,821248,3.7234508991241455,3.7509313941001894
R0_fp32,2,500,1026048,3.5296196937561035,3.646094226837158
R0_fp32,2,600,1230848,3.5827903747558594,3.5098322868347167
R0_fp32,2,700,1435648,3.308793544769287,3.4392822265625
R0_fp32,2,800,1640448,3.3587899208068848,3.3414522290229796
R0_fp32,2,900,1845248,3.2106497287750244,3.236007285118103
R0_fp32,2,1000,2050048,3.1735284328460693,3.199215793609619
R0_fp32,2,1100,2254848,2.9550273418426514,3.1627474665641784
R0_fp32,2,1200,2459648,3.0591328144073486,3.110974144935608
R0_fp32,2,1300,2664448,3.2174758911132812,3.0790217757225036
R0_fp32,2,1400,2869248,2.851824998855591,3.0027728915214538
R0_fp32,2,1500,3074048,2.8794448375701904,2.9670392751693724
R0_fp32,2,1600,3278848,2.852550745010376,2.9265238761901857
R0_fp32,2,1700,3483648,2.877423048019409,2.885315644741058
R0_fp32,2,1800,3688448,2.959855794906616,2.874435579776764
R0_fp32,2,1900,3893248,2.5225830078125,2.8451732397079468
R0_fp32,2,2000,4098048,2.9172768592834473,2.8026103138923646
R0_fp32,2,2100,4302848,2.676847457885742,2.786595642566681
R0_fp32,2,2200,4507648,2.7656373977661133,2.755423128604889
R0_fp32,2,2300,4712448,3.015650510787964,2.741333484649658
R0_fp32,2,2400,4917248,2.7258214950561523,2.735316514968872
R0_fp32,2,2500,5122048,2.764636516571045,2.6867174983024595
R0_fp32,2,2600,5326848,2.6454172134399414,2.6706565499305723
R0_fp32,2,2700,5531648,2.652130126953125,2.657492482662201
R0_fp32,2,2800,5736448,2.616530656814575,2.634493625164032
R0_fp32,2,2900,5941248,2.6408092975616455,2.5997397184371946
R0_fp32,2,3000,6146048,2.5737502574920654,2.581958556175232
R0_fp32,2,3100,6350848,2.6649041175842285,2.576476037502289
R0_fp32,2,3200,6555648,2.524538993835449,2.5679762601852416
R0_fp32,2,3300,6760448,2.6106956005096436,2.5343543767929075
R0_fp32,2,3400,6965248,2.692072868347168,2.5291399002075194
R0_fp32,2,3500,7170048,2.345357894897461,2.5207385420799255
R0_fp32,2,3600,7374848,2.243288040161133,2.503736710548401
R0_fp32,2,3700,7579648,2.457312822341919,2.495899665355682
R0_fp32,2,3800,7784448,2.3452184200286865,2.471876382827759
R0_fp32,2,3900,7989248,2.407939910888672,2.4528908848762514
R0_fp32,2,4000,8194048,2.3462061882019043,2.452753520011902
R0_fp32,2,4100,8398848,2.3992908000946045,2.427871060371399
R0_fp32,2,4200,8603648,2.379092216491699,2.4243197441101074
R0_fp32,2,4300,8808448,2.4469683170318604,2.4002371549606325
R0_fp32,2,4400,9013248,2.347566843032837,2.398484802246094
R0_fp32,2,4500,9218048,2.3142549991607666,2.3770037651062013
R0_fp32,2,4600,9422848,2.2246742248535156,2.367866539955139
R0_fp32,2,4700,9627648,2.31217622756958,2.352375555038452
R0_fp32,2,4800,9832448,2.1714465618133545,2.3531086444854736
R0_fp32,2,4900,10037248,2.432156562805176,2.3378435730934144
R0_fp32,2,5000,10242048,2.2603535652160645,2.3255571246147158
R0_fp32,2,5100,10446848,2.2825253009796143,2.324962055683136
R0_fp32,2,5200,10651648,2.3038930892944336,2.310855972766876
R0_fp32,2,5300,10856448,2.2951505184173584,2.299938941001892
R0_fp32,2,5400,11061248,2.2244157791137695,2.29334214925766
R0_fp32,2,5500,11266048,2.2949886322021484,2.2703561902046205
R0_fp32,2,5600,11470848,2.102170705795288,2.2830009698867797
R0_fp32,2,5700,11675648,2.188551425933838,2.2547085881233215
R0_fp32,2,5800,11880448,2.3000736236572266,2.257668948173523
R0_fp32,2,5900,12085248,2.117854356765747,2.2470680236816407
R0_fp32,2,6000,12290048,2.3370745182037354,2.2315421223640444
R0_fp32,2,6100,12494848,2.0255532264709473,2.224877643585205
R0_fp32,2,6200,12699648,2.097454309463501,2.211698627471924
R0_fp32,2,6300,12904448,2.3406929969787598,2.2120999574661253
R0_fp32,2,6400,13109248,2.098243474960327,2.198137032985687
R0_fp32,2,6500,13314048,2.2638120651245117,2.2006757140159605
R0_fp32,2,6600,13518848,2.26239013671875,2.189081698656082
R0_fp32,2,6700,13723648,2.1082496643066406,2.1810691595077514
R0_fp32,2,6800,13928448,2.050523519515991,2.1693552494049073
R0_fp32,2,6900,14133248,2.120651960372925,2.1712641656398772
R0_fp32,2,7000,14338048,2.3228774070739746,2.1610451996326447
R0_fp32,2,7100,14542848,2.046625852584839,2.157467842102051
R0_fp32,2,7200,14747648,2.0315849781036377,2.1447214126586913
R0_fp32,2,7300,14952448,1.9275128841400146,2.1422136664390563
R0_fp32,2,7400,15157248,2.148056745529175,2.1311707139015197
R0_fp32,2,7500,15362048,2.1838576793670654,2.126173859834671
R0_fp32,2,7600,15566848,1.9820181131362915,2.1189304769039152
R0_fp32,2,7700,15771648,1.9139472246170044,2.113360273838043
R0_fp32,2,7800,15976448,1.862620234489441,2.110233998298645
R0_fp32,2,7900,16181248,2.2161953449249268,2.109671896696091
R0_fp32,2,8000,16386048,1.993407964706421,2.101344722509384
R0_fp32,2,8100,16590848,1.9068446159362793,2.0968598246574404
R0_fp32,2,8200,16795648,2.0498902797698975,2.0890245258808138
R0_fp32,2,8300,17000448,1.853452444076538,2.0859337985515594
R0_fp32,2,8400,17205248,2.0336766242980957,2.0834549486637117
R0_fp32,2,8500,17410048,1.8217394351959229,2.0774265944957735
R0_fp32,2,8600,17614848,1.926093339920044,2.070303863286972
R0_fp32,2,8700,17819648,1.9319828748703003,2.0697646260261537
R0_fp32,2,8800,18024448,1.8619543313980103,2.0676847636699676
R0_fp32,2,8900,18229248,2.0806632041931152,2.060836064815521
R0_fp32,2,9000,18434048,2.05696439743042,2.0600591957569123
R0_fp32,2,9100,18638848,2.075286865234375,2.0534944772720336
R0_fp32,2,9200,18843648,2.0206549167633057,2.0507706582546232
R0_fp32,2,9300,19048448,1.9638437032699585,2.047028148174286
R0_fp32,2,9400,19253248,1.9936161041259766,2.0473515927791595
R0_fp32,2,9500,19458048,1.8610643148422241,2.04339719414711
R0_fp32,2,9600,19662848,1.9115500450134277,2.0410791099071504
R0_fp32,2,9700,19867648,1.8851815462112427,2.042356997728348
R0_fp32,2,9800,20072448,1.975479245185852,2.0373712837696076
R0_fp32,2,9900,20277248,1.8622852563858032,2.0327860474586488
R0_fp32,2,9999,20480000,2.092510461807251,2.032287967205048
R1_ternary,0,0,2048,7.670682430267334,7.6503212451934814
R1_ternary,0,100,206848,5.194328308105469,5.140547299385071
R1_ternary,0,200,411648,4.233541011810303,4.279590439796448
R1_ternary,0,300,616448,3.900418519973755,4.023418235778808
R1_ternary,0,400,821248,3.797745943069458,3.8367926120758056
R1_ternary,0,500,1026048,3.6178674697875977,3.715236985683441
R1_ternary,0,600,1230848,3.6615359783172607,3.584355866909027
R1_ternary,0,700,1435648,3.3746938705444336,3.4799232006073
R1_ternary,0,800,1640448,3.4181320667266846,3.4198686480522156
R1_ternary,0,900,1845248,3.2735366821289062,3.307765746116638
R1_ternary,0,1000,2050048,3.219383716583252,3.2866743564605714
R1_ternary,0,1100,2254848,2.9922726154327393,3.20872939825058
R1_ternary,0,1200,2459648,3.112738847732544,3.1631802558898925
R1_ternary,0,1300,2664448,3.2831296920776367,3.1228449940681458
R1_ternary,0,1400,2869248,2.89151930809021,3.074731683731079
R1_ternary,0,1500,3074048,2.994330406188965,3.066508388519287
R1_ternary,0,1600,3278848,2.9493463039398193,2.9967101216316223
R1_ternary,0,1700,3483648,2.90818452835083,2.966834831237793
R1_ternary,0,1800,3688448,3.0425994396209717,2.9538310527801515
R1_ternary,0,1900,3893248,2.620574712753296,2.926415038108826
R1_ternary,0,2000,4098048,3.0484752655029297,2.901169002056122
R1_ternary,0,2100,4302848,2.774075984954834,2.892259442806244
R1_ternary,0,2200,4507648,2.9020745754241943,2.8644307613372804
R1_ternary,0,2300,4712448,3.1167778968811035,2.8541980385780334
R1_ternary,0,2400,4917248,2.8207314014434814,2.8253904700279238
R1_ternary,0,2500,5122048,2.8697898387908936,2.805914044380188
R1_ternary,0,2600,5326848,2.747624397277832,2.802157700061798
R1_ternary,0,2700,5531648,2.805117607116699,2.7853213787078857
R1_ternary,0,2800,5736448,2.7680139541625977,2.766727387905121
R1_ternary,0,2900,5941248,2.8063337802886963,2.7593475937843324
R1_ternary,0,3000,6146048,2.7266929149627686,2.7350563049316405
R1_ternary,0,3100,6350848,2.8362209796905518,2.7378588676452638
R1_ternary,0,3200,6555648,2.674516201019287,2.724530839920044
R1_ternary,0,3300,6760448,2.798767566680908,2.6993353009223937
R1_ternary,0,3400,6965248,2.9337735176086426,2.7007501125335693
R1_ternary,0,3500,7170048,2.5309767723083496,2.6936652660369873
R1_ternary,0,3600,7374848,2.434095621109009,2.6678954124450684
R1_ternary,0,3700,7579648,2.692155122756958,2.666396450996399
R1_ternary,0,3800,7784448,2.5453522205352783,2.670779120922089
R1_ternary,0,3900,7989248,2.589472770690918,2.649200177192688
R1_ternary,0,4000,8194048,2.487996816635132,2.6293732285499574
R1_ternary,0,4100,8398848,2.5908775329589844,2.6152673721313477
R1_ternary,0,4200,8603648,2.550173282623291,2.6157477855682374
R1_ternary,0,4300,8808448,2.644676685333252,2.6061866521835326
R1_ternary,0,4400,9013248,2.5579910278320312,2.5953734040260317
R1_ternary,0,4500,9218048,2.5162010192871094,2.582528829574585
R1_ternary,0,4600,9422848,2.4462833404541016,2.5838815689086916
R1_ternary,0,4700,9627648,2.5131256580352783,2.577233302593231
R1_ternary,0,4800,9832448,2.379638195037842,2.5501001358032225
R1_ternary,0,4900,10037248,2.6675620079040527,2.560695731639862
R1_ternary,0,5000,10242048,2.510944128036499,2.552116644382477
R1_ternary,0,5100,10446848,2.526804208755493,2.5433016419410706
R1_ternary,0,5200,10651648,2.548278331756592,2.5265586614608764
R1_ternary,0,5300,10856448,2.551661252975464,2.5237258076667786
R1_ternary,0,5400,11061248,2.4791040420532227,2.5151684880256653
R1_ternary,0,5500,11266048,2.539351463317871,2.512953007221222
R1_ternary,0,5600,11470848,2.3283298015594482,2.501756477355957
R1_ternary,0,5700,11675648,2.435338020324707,2.48961021900177
R1_ternary,0,5800,11880448,2.527092933654785,2.4862825989723207
R1_ternary,0,5900,12085248,2.372323513031006,2.4630449533462526
R1_ternary,0,6000,12290048,2.638645648956299,2.4703600645065307
R1_ternary,0,6100,12494848,2.2769827842712402,2.4753041863441467
R1_ternary,0,6200,12699648,2.327735424041748,2.449344551563263
R1_ternary,0,6300,12904448,2.6413395404815674,2.4449419140815736
R1_ternary,0,6400,13109248,2.3520514965057373,2.44360511302948
R1_ternary,0,6500,13314048,2.5074586868286133,2.4340110778808595
R1_ternary,0,6600,13518848,2.57304310798645,2.4282280564308167
R1_ternary,0,6700,13723648,2.377255916595459,2.42971408367157
R1_ternary,0,6800,13928448,2.311937093734741,2.4127949595451357
R1_ternary,0,6900,14133248,2.376068353652954,2.411860716342926
R1_ternary,0,7000,14338048,2.5715818405151367,2.400218427181244
R1_ternary,0,7100,14542848,2.3019707202911377,2.4046730041503905
R1_ternary,0,7200,14747648,2.2710886001586914,2.3851079106330872
R1_ternary,0,7300,14952448,2.216841459274292,2.3839829087257387
R1_ternary,0,7400,15157248,2.3951478004455566,2.376557636260986
R1_ternary,0,7500,15362048,2.4667983055114746,2.3756380796432497
R1_ternary,0,7600,15566848,2.2612545490264893,2.3680674195289613
R1_ternary,0,7700,15771648,2.185560941696167,2.362552452087402
R1_ternary,0,7800,15976448,2.136777877807617,2.3614685773849486
R1_ternary,0,7900,16181248,2.5427963733673096,2.3532445669174193
R1_ternary,0,8000,16386048,2.268925189971924,2.3421592831611635
R1_ternary,0,8100,16590848,2.134112596511841,2.3413170337677003
R1_ternary,0,8200,16795648,2.3251278400421143,2.3347309589385987
R1_ternary,0,8300,17000448,2.082547664642334,2.328718936443329
R1_ternary,0,8400,17205248,2.3170888423919678,2.334637904167175
R1_ternary,0,8500,17410048,2.1027767658233643,2.3318736791610717
R1_ternary,0,8600,17614848,2.2245404720306396,2.318741428852081
R1_ternary,0,8700,17819648,2.1647145748138428,2.3241084456443786
R1_ternary,0,8800,18024448,2.1516966819763184,2.317249023914337
R1_ternary,0,8900,18229248,2.3467183113098145,2.3095643520355225
R1_ternary,0,9000,18434048,2.3680901527404785,2.3059583067893983
R1_ternary,0,9100,18638848,2.344446897506714,2.2978710412979124
R1_ternary,0,9200,18843648,2.3249406814575195,2.2995419025421144
R1_ternary,0,9300,19048448,2.2251644134521484,2.297840142250061
R1_ternary,0,9400,19253248,2.3014719486236572,2.29711776971817
R1_ternary,0,9500,19458048,2.1354198455810547,2.3003268003463746
R1_ternary,0,9600,19662848,2.1988108158111572,2.294326329231262
R1_ternary,0,9700,19867648,2.146524429321289,2.291689765453339
R1_ternary,0,9800,20072448,2.258127450942993,2.28919597864151
R1_ternary,0,9900,20277248,2.106595516204834,2.2867543697357178
R1_ternary,0,9999,20480000,2.3473098278045654,2.2865034103393556
R1_ternary,1,0,2048,7.65148401260376,7.638238406181335
R1_ternary,1,100,206848,5.126603603363037,4.956628084182739
R1_ternary,1,200,411648,4.181248664855957,4.222987759113312
R1_ternary,1,300,616448,3.8606648445129395,3.9885970830917357
R1_ternary,1,400,821248,3.7512154579162598,3.7878802180290223
R1_ternary,1,500,1026048,3.5954458713531494,3.6630618572235107
R1_ternary,1,600,1230848,3.6140296459198,3.5297487020492553
R1_ternary,1,700,1435648,3.3129851818084717,3.4605466961860656
R1_ternary,1,800,1640448,3.4086146354675293,3.3692273616790773
R1_ternary,1,900,1845248,3.224609613418579,3.2603765964508056
R1_ternary,1,1000,2050048,3.2336578369140625,3.2558582186698914
R1_ternary,1,1100,2254848,3.006532669067383,3.180914378166199
R1_ternary,1,1200,2459648,3.0792360305786133,3.13670072555542
R1_ternary,1,1300,2664448,3.255553960800171,3.1025535345077513
R1_ternary,1,1400,2869248,2.86913800239563,3.0703837037086488
R1_ternary,1,1500,3074048,2.943389892578125,3.0183969497680665
R1_ternary,1,1600,3278848,2.933711051940918,2.9950179934501646
R1_ternary,1,1700,3483648,2.9030494689941406,2.9563111782073976
R1_ternary,1,1800,3688448,3.0567712783813477,2.950263237953186
