config,seed,step,tokens,train_loss,val_loss
R2p9_act4,0,9200,18843648,2.4557814598083496,2.4164924025535583
R2p9_act4,0,9300,19048448,2.286714553833008,2.4170738101005553
R2p9_act4,0,9400,19253248,2.422095537185669,2.410736048221588
R2p9_act4,0,9500,19458048,2.2845308780670166,2.4217754364013673
R2p9_act4,0,9600,19662848,2.3536436557769775,2.4108893990516664
R2p9_act4,0,9700,19867648,2.277686357498169,2.4083561420440676
R2p9_act4,0,9800,20072448,2.3590807914733887,2.4101743578910826
R2p9_act4,0,9900,20277248,2.2380383014678955,2.407600736618042
R2p9_act4,0,9999,20480000,2.4957289695739746,2.410946178436279
R2p9_act4,1,0,2048,7.657061576843262,7.632760238647461
R2p9_act4,1,100,206848,5.220200061798096,4.985982155799865
R2p9_act4,1,200,411648,4.171022891998291,4.227857792377472
R2p9_act4,1,300,616448,3.8716278076171875,3.996539330482483
R2p9_act4,1,400,821248,3.777336835861206,3.8167258739471435
R2p9_act4,1,500,1026048,3.620323419570923,3.675760293006897
R2p9_act4,1,600,1230848,3.613450050354004,3.546702265739441
R2p9_act4,1,700,1435648,3.388479709625244,3.4791387557983398
R2p9_act4,1,800,1640448,3.4195234775543213,3.3816083431243897
R2p9_act4,1,900,1845248,3.2835981845855713,3.2890440821647644
R2p9_act4,1,1000,2050048,3.228557586669922,3.2640936851501463
R2p9_act4,1,1100,2254848,3.0148792266845703,3.209635043144226
R2p9_act4,1,1200,2459648,3.147245168685913,3.167906439304352
R2p9_act4,1,1300,2664448,3.242006540298462,3.1338236808776854
R2p9_act4,1,1400,2869248,2.9310948848724365,3.1088057279586794
R2p9_act4,1,1500,3074048,2.973829507827759,3.0608896255493163
R2p9_act4,1,1600,3278848,3.0115740299224854,3.0500929236412047
R2p9_act4,1,1700,3483648,2.9400532245635986,2.9857529640197753
R2p9_act4,1,1800,3688448,3.1216468811035156,2.9851345777511598
R2p9_act4,1,1900,3893248,2.6812775135040283,2.9803332567214964
R2p9_act4,1,2000,4098048,3.1233768463134766,2.96339613199234
R2p9_act4,1,2100,4302848,2.824885845184326,2.920764672756195
R2p9_act4,1,2200,4507648,2.947005271911621,2.9001529097557066
R2p9_act4,1,2300,4712448,3.190896511077881,2.876908230781555
R2p9_act4,1,2400,4917248,2.894819974899292,2.8777888298034666
R2p9_act4,1,2500,5122048,2.9291558265686035,2.861664855480194
R2p9_act4,1,2600,5326848,2.809353828430176,2.8324148297309875
R2p9_act4,1,2700,5531648,2.843043565750122,2.8309345960617067
R2p9_act4,1,2800,5736448,2.81462025642395,2.817821431159973
R2p9_act4,1,2900,5941248,2.850104331970215,2.799756121635437
R2p9_act4,1,3000,6146048,2.812191963195801,2.7956504344940187
R2p9_act4,1,3100,6350848,2.898256540298462,2.790225160121918
R2p9_act4,1,3200,6555648,2.704664468765259,2.7876892924308776
R2p9_act4,1,3300,6760448,2.862823486328125,2.772185516357422
R2p9_act4,1,3400,6965248,2.9548592567443848,2.7484062194824217
R2p9_act4,1,3500,7170048,2.582226276397705,2.732321786880493
R2p9_act4,1,3600,7374848,2.504600763320923,2.741044008731842
R2p9_act4,1,3700,7579648,2.7525272369384766,2.7270488500595094
R2p9_act4,1,3800,7784448,2.6169238090515137,2.7175711035728454
R2p9_act4,1,3900,7989248,2.6775095462799072,2.704458463191986
R2p9_act4,1,4000,8194048,2.547703742980957,2.717090678215027
R2p9_act4,1,4100,8398848,2.618290901184082,2.6964529514312745
R2p9_act4,1,4200,8603648,2.6380062103271484,2.6853282332420347
R2p9_act4,1,4300,8808448,2.716747760772705,2.6843801021575926
R2p9_act4,1,4400,9013248,2.6282808780670166,2.6719188928604125
R2p9_act4,1,4500,9218048,2.6116161346435547,2.6541637420654296
R2p9_act4,1,4600,9422848,2.5096793174743652,2.654173183441162
R2p9_act4,1,4700,9627648,2.5924720764160156,2.6399425745010374
R2p9_act4,1,4800,9832448,2.413418769836426,2.6336528658866882
R2p9_act4,1,4900,10037248,2.720846652984619,2.63455970287323
R2p9_act4,1,5000,10242048,2.567748546600342,2.6294840216636657
R2p9_act4,1,5100,10446848,2.617870330810547,2.6229523062705993
R2p9_act4,1,5200,10651648,2.653794765472412,2.6092963218688965
R2p9_act4,1,5300,10856448,2.663052558898926,2.6048565030097963
R2p9_act4,1,5400,11061248,2.5677011013031006,2.599370837211609
R2p9_act4,1,5500,11266048,2.6138949394226074,2.5851901054382322
R2p9_act4,1,5600,11470848,2.383314609527588,2.5792935371398924
R2p9_act4,1,5700,11675648,2.5119075775146484,2.566711401939392
R2p9_act4,1,5800,11880448,2.617741346359253,2.558049702644348
R2p9_act4,1,5900,12085248,2.482142448425293,2.5586801767349243
R2p9_act4,1,6000,12290048,2.7044708728790283,2.5578057527542115
R2p9_act4,1,6100,12494848,2.3554582595825195,2.5538491368293763
R2p9_act4,1,6200,12699648,2.4505860805511475,2.539713478088379
R2p9_act4,1,6300,12904448,2.7076103687286377,2.537176179885864
R2p9_act4,1,6400,13109248,2.4427950382232666,2.526104140281677
R2p9_act4,1,6500,13314048,2.6265065670013428,2.527652716636658
R2p9_act4,1,6600,13518848,2.628638982772827,2.5208838820457458
R2p9_act4,1,6700,13723648,2.463238000869751,2.515818417072296
R2p9_act4,1,6800,13928448,2.4177303314208984,2.5076595544815063
R2p9_act4,1,6900,14133248,2.4506947994232178,2.508039379119873
R2p9_act4,1,7000,14338048,2.696251392364502,2.5016648173332214
R2p9_act4,1,7100,14542848,2.4039552211761475,2.5018478274345397
R2p9_act4,1,7200,14747648,2.3476805686950684,2.4958633542060853
R2p9_act4,1,7300,14952448,2.345761299133301,2.497387957572937
R2p9_act4,1,7400,15157248,2.5106396675109863,2.4861948132514953
R2p9_act4,1,7500,15362048,2.542985439300537,2.477242124080658
R2p9_act4,1,7600,15566848,2.3459408283233643,2.472690773010254
R2p9_act4,1,7700,15771648,2.2763350009918213,2.4659926891326904
R2p9_act4,1,7800,15976448,2.294800043106079,2.472933852672577
R2p9_act4,1,7900,16181248,2.6281356811523438,2.4598066449165343
R2p9_act4,1,8000,16386048,2.3462584018707275,2.4591767311096193
R2p9_act4,1,8100,16590848,2.3081085681915283,2.4519123911857603
R2p9_act4,1,8200,16795648,2.4290502071380615,2.449423682689667
R2p9_act4,1,8300,17000448,2.203815221786499,2.4466875076293944
R2p9_act4,1,8400,17205248,2.4298033714294434,2.448260176181793
R2p9_act4,1,8500,17410048,2.2564303874969482,2.4447031140327455
R2p9_act4,1,8600,17614848,2.380326986312866,2.4428879499435423
R2p9_act4,1,8700,17819648,2.2977402210235596,2.4387823224067686
R2p9_act4,1,8800,18024448,2.259876251220703,2.4382362246513365
R2p9_act4,1,8900,18229248,2.4947469234466553,2.436945366859436
R2p9_act4,1,9000,18434048,2.4804561138153076,2.431597661972046
R2p9_act4,1,9100,18638848,2.478250026702881,2.4258647084236147
R2p9_act4,1,9200,18843648,2.458064556121826,2.4343749403953554
R2p9_act4,1,9300,19048448,2.3179097175598145,2.425221657752991
R2p9_act4,1,9400,19253248,2.397407293319702,2.423325574398041
R2p9_act4,1,9500,19458048,2.258967399597168,2.42456237077713
R2p9_act4,1,9600,19662848,2.3446602821350098,2.4199050784111025
R2p9_act4,1,9700,19867648,2.3087384700775146,2.420241987705231
R2p9_act4,1,9800,20072448,2.365069627761841,2.419468140602112
R2p9_act4,1,9900,20277248,2.241366147994995,2.415051019191742
R2p9_act4,1,9999,20480000,2.520458936691284,2.416838216781616
R2p9_act4,2,0,2048,7.687196254730225,7.657356381416321
R2p9_act4,2,100,206848,5.080002784729004,4.909594607353211
R2p9_act4,2,200,411648,4.150602340698242,4.183540797233581
R2p9_act4,2,300,616448,3.896432399749756,3.998724937438965
R2p9_act4,2,400,821248,3.763624429702759,3.787115693092346
R2p9_act4,2,500,1026048,3.5927681922912598,3.6884210467338563
R2p9_act4,2,600,1230848,3.612041473388672,3.5468480229377746
R2p9_act4,2,700,1435648,3.3630213737487793,3.4620475649833677
R2p9_act4,2,800,1640448,3.429060459136963,3.3669402241706847
R2p9_act4,2,900,1845248,3.270967721939087,3.2752145886421205
R2p9_act4,2,1000,2050048,3.2553439140319824,3.283487045764923
R2p9_act4,2,1100,2254848,3.024226427078247,3.196241009235382
R2p9_act4,2,1200,2459648,3.1234328746795654,3.175474727153778
R2p9_act4,2,1300,2664448,3.2644450664520264,3.1354885935783385
R2p9_act4,2,1400,2869248,2.9157302379608154,3.094407045841217
R2p9_act4,2,1500,3074048,2.9650492668151855,3.057083010673523
R2p9_act4,2,1600,3278848,2.9523632526397705,3.036869525909424
R2p9_act4,2,1700,3483648,2.9420177936553955,2.9961579561233522
R2p9_act4,2,1800,3688448,3.0697991847991943,2.9808398842811585
R2p9_act4,2,1900,3893248,2.6660196781158447,2.972670352458954
R2p9_act4,2,2000,4098048,3.11311411857605,2.93881071805954
R2p9_act4,2,2100,4302848,2.8661293983459473,2.918599474430084
R2p9_act4,2,2200,4507648,2.9450764656066895,2.903879535198212
R2p9_act4,2,2300,4712448,3.181157350540161,2.892492485046387
R2p9_act4,2,2400,4917248,2.8814761638641357,2.8770827651023865
R2p9_act4,2,2500,5122048,2.9104111194610596,2.861403167247772
R2p9_act4,2,2600,5326848,2.815807580947876,2.837722289562225
R2p9_act4,2,2700,5531648,2.8726165294647217,2.8387330293655397
R2p9_act4,2,2800,5736448,2.8250014781951904,2.8161057472229003
R2p9_act4,2,2900,5941248,2.871321439743042,2.7983983397483825
R2p9_act4,2,3000,6146048,2.799527406692505,2.802266800403595
R2p9_act4,2,3100,6350848,2.8912625312805176,2.79175466299057
R2p9_act4,2,3200,6555648,2.7155799865722656,2.7825032472610474
R2p9_act4,2,3300,6760448,2.882650375366211,2.7568512082099916
R2p9_act4,2,3400,6965248,2.9849114418029785,2.738957417011261
R2p9_act4,2,3500,7170048,2.5814480781555176,2.744409441947937
R2p9_act4,2,3600,7374848,2.5018270015716553,2.7343132734298705
R2p9_act4,2,3700,7579648,2.745835065841675,2.717011511325836
R2p9_act4,2,3800,7784448,2.6493942737579346,2.719861662387848
R2p9_act4,2,3900,7989248,2.627601385116577,2.6972299098968504
R2p9_act4,2,4000,8194048,2.5652995109558105,2.696567487716675
R2p9_act4,2,4100,8398848,2.643963098526001,2.669939088821411
R2p9_act4,2,4200,8603648,2.6256377696990967,2.6736085534095766
R2p9_act4,2,4300,8808448,2.7064387798309326,2.671185791492462
R2p9_act4,2,4400,9013248,2.620598793029785,2.6643402576446533
R2p9_act4,2,4500,9218048,2.61491060256958,2.6500606894493104
R2p9_act4,2,4600,9422848,2.529801607131958,2.647553813457489
R2p9_act4,2,4700,9627648,2.592602014541626,2.6444217920303346
R2p9_act4,2,4800,9832448,2.405970811843872,2.608237087726593
R2p9_act4,2,4900,10037248,2.697906255722046,2.6253146648406984
R2p9_act4,2,5000,10242048,2.570495128631592,2.623262715339661
R2p9_act4,2,5100,10446848,2.6247527599334717,2.600783383846283
R2p9_act4,2,5200,10651648,2.624617099761963,2.5995076417922975
R2p9_act4,2,5300,10856448,2.6421875953674316,2.5890143632888796
R2p9_act4,2,5400,11061248,2.5548999309539795,2.5760879158973693
R2p9_act4,2,5500,11266048,2.5951485633850098,2.5772161364555357
R2p9_act4,2,5600,11470848,2.403956174850464,2.566010892391205
R2p9_act4,2,5700,11675648,2.5234668254852295,2.5701003551483153
R2p9_act4,2,5800,11880448,2.596773147583008,2.562070679664612
R2p9_act4,2,5900,12085248,2.468735694885254,2.5481568574905396
R2p9_act4,2,6000,12290048,2.695279121398926,2.5543469190597534
R2p9_act4,2,6100,12494848,2.3596248626708984,2.5447139024734495
R2p9_act4,2,6200,12699648,2.4520037174224854,2.534659814834595
R2p9_act4,2,6300,12904448,2.7390151023864746,2.5318681359291078
R2p9_act4,2,6400,13109248,2.4210963249206543,2.520031976699829
R2p9_act4,2,6500,13314048,2.6068570613861084,2.517981970310211
R2p9_act4,2,6600,13518848,2.657458782196045,2.5184736490249633
R2p9_act4,2,6700,13723648,2.5388336181640625,2.5089266419410707
R2p9_act4,2,6800,13928448,2.411799430847168,2.508988046646118
R2p9_act4,2,6900,14133248,2.4581613540649414,2.502555549144745
R2p9_act4,2,7000,14338048,2.713388681411743,2.4959797501564025
R2p9_act4,2,7100,14542848,2.3805909156799316,2.4901100516319277
R2p9_act4,2,7200,14747648,2.3573191165924072,2.491518664360046
R2p9_act4,2,7300,14952448,2.312394857406616,2.480457627773285
R2p9_act4,2,7400,15157248,2.4960415363311768,2.482026493549347
R2p9_act4,2,7500,15362048,2.552518844604492,2.4703513026237487
R2p9_act4,2,7600,15566848,2.3653411865234375,2.468449521064758
R2p9_act4,2,7700,15771648,2.2895984649658203,2.464171600341797
R2p9_act4,2,7800,15976448,2.2680346965789795,2.459450423717499
R2p9_act4,2,7900,16181248,2.6392862796783447,2.4565966725349426
R2p9_act4,2,8000,16386048,2.3541345596313477,2.4547109603881836
R2p9_act4,2,8100,16590848,2.309067964553833,2.4546409964561464
R2p9_act4,2,8200,16795648,2.4432430267333984,2.450193178653717
R2p9_act4,2,8300,17000448,2.204352855682373,2.4456273317337036
R2p9_act4,2,8400,17205248,2.437973976135254,2.4445580363273622
R2p9_act4,2,8500,17410048,2.2523279190063477,2.4427342653274535
R2p9_act4,2,8600,17614848,2.3665122985839844,2.4404215931892397
R2p9_act4,2,8700,17819648,2.2806644439697266,2.435594379901886
R2p9_act4,2,8800,18024448,2.261798620223999,2.4402456164360045
R2p9_act4,2,8900,18229248,2.4812190532684326,2.4318176031112673
R2p9_act4,2,9000,18434048,2.4897944927215576,2.4252368450164794
R2p9_act4,2,9100,18638848,2.4969482421875,2.4221896648406984
R2p9_act4,2,9200,18843648,2.4592087268829346,2.426836621761322
R2p9_act4,2,9300,19048448,2.33091139793396,2.419034814834595
R2p9_act4,2,9400,19253248,2.4180524349212646,2.4197942495346068
R2p9_act4,2,9500,19458048,2.243561267852783,2.42152339220047
R2p9_act4,2,9600,19662848,2.2968385219573975,2.4136847376823427
R2p9_act4,2,9700,19867648,2.314641237258911,2.4148132681846617
R2p9_act4,2,9800,20072448,2.396192789077759,2.4179174661636353
R2p9_act4,2,9900,20277248,2.246108293533325,2.4152812242507933
R2p9_act4,2,9999,20480000,2.487614631652832,2.4163320779800417
R7_head8,0,0,2048,7.6594767570495605,7.648616552352905
R7_head8,0,100,206848,5.110074043273926,4.891511106491089
R7_head8,0,200,411648,4.172760963439941,4.226509296894074
R7_head8,0,300,616448,3.880835771560669,3.984226167201996
R7_head8,0,400,821248,3.7291793823242188,3.779501962661743
R7_head8,0,500,1026048,3.5822858810424805,3.65714350938797
R7_head8,0,600,1230848,3.5883848667144775,3.539932906627655
R7_head8,0,700,1435648,3.34952449798584,3.425731694698334
R7_head8,0,800,1640448,3.383963108062744,3.365436005592346
R7_head8,0,900,1845248,3.239849805831909,3.2711544752120973
R7_head8,0,1000,2050048,3.208652973175049,3.2697152853012086
R7_head8,0,1100,2254848,2.992543935775757,3.1928686261177064
R7_head8,0,1200,2459648,3.097320795059204,3.1570696949958803
R7_head8,0,1300,2664448,3.2680976390838623,3.1168671369552614
R7_head8,0,1400,2869248,2.8846969604492188,3.0717349529266356
R7_head8,0,1500,3074048,2.9505765438079834,3.0117318630218506
R7_head8,0,1600,3278848,2.934063673019409,2.9922940850257875
R7_head8,0,1700,3483648,2.9383645057678223,2.9715328574180604
R7_head8,0,1800,3688448,3.0540475845336914,2.9479895710945128
R7_head8,0,1900,3893248,2.636319398880005,2.928218758106232
R7_head8,0,2000,4098048,3.0201101303100586,2.8932336926460267
R7_head8,0,2100,4302848,2.7367570400238037,2.8677650690078735
R7_head8,0,2200,4507648,2.88265323638916,2.8638142704963685
R7_head8,0,2300,4712448,3.105530023574829,2.862668347358704
R7_head8,0,2400,4917248,2.855111837387085,2.822918164730072
R7_head8,0,2500,5122048,2.882774829864502,2.811090588569641
R7_head8,0,2600,5326848,2.771374225616455,2.7965434432029723
R7_head8,0,2700,5531648,2.785322904586792,2.7773876070976256
R7_head8,0,2800,5736448,2.7525343894958496,2.7560932874679565
R7_head8,0,2900,5941248,2.8001396656036377,2.742168366909027
R7_head8,0,3000,6146048,2.762319803237915,2.7329649806022642
R7_head8,0,3100,6350848,2.8474855422973633,2.732617437839508
R7_head8,0,3200,6555648,2.6442673206329346,2.718359923362732
R7_head8,0,3300,6760448,2.7863380908966064,2.704978036880493
R7_head8,0,3400,6965248,2.882993221282959,2.704412543773651
R7_head8,0,3500,7170048,2.5411245822906494,2.699024760723114
R7_head8,0,3600,7374848,2.433277130126953,2.6549896717071535
R7_head8,0,3700,7579648,2.679964780807495,2.675645112991333
R7_head8,0,3800,7784448,2.5487241744995117,2.651245319843292
R7_head8,0,3900,7989248,2.612874746322632,2.6351215839385986
R7_head8,0,4000,8194048,2.47227144241333,2.636451530456543
R7_head8,0,4100,8398848,2.580226182937622,2.621449816226959
R7_head8,0,4200,8603648,2.5702672004699707,2.604900872707367
R7_head8,0,4300,8808448,2.6409695148468018,2.603774356842041
R7_head8,0,4400,9013248,2.5614452362060547,2.5897037506103517
R7_head8,0,4500,9218048,2.5435702800750732,2.5779268741607666
R7_head8,0,4600,9422848,2.4466662406921387,2.571863031387329
R7_head8,0,4700,9627648,2.563074827194214,2.5594637274742125
R7_head8,0,4800,9832448,2.379443883895874,2.57139105796814
R7_head8,0,4900,10037248,2.6453404426574707,2.5457935333251953
R7_head8,0,5000,10242048,2.492314338684082,2.5460248947143556
R7_head8,0,5100,10446848,2.5134730339050293,2.530386805534363
R7_head8,0,5200,10651648,2.53851318359375,2.5306186199188234
R7_head8,0,5300,10856448,2.5522687435150146,2.505609095096588
R7_head8,0,5400,11061248,2.478843927383423,2.5134826064109803
R7_head8,0,5500,11266048,2.5519397258758545,2.498127055168152
R7_head8,0,5600,11470848,2.2890429496765137,2.4941308736801147
R7_head8,0,5700,11675648,2.4142022132873535,2.4845322728157044
R7_head8,0,5800,11880448,2.5089943408966064,2.4738786935806276
R7_head8,0,5900,12085248,2.373262405395508,2.4597341418266296
R7_head8,0,6000,12290048,2.623124599456787,2.4625447392463684
R7_head8,0,6100,12494848,2.2297706604003906,2.457592856884003
R7_head8,0,6200,12699648,2.329869031906128,2.4371086239814757
R7_head8,0,6300,12904448,2.606113910675049,2.437597870826721
R7_head8,0,6400,13109248,2.3090097904205322,2.42707279920578
R7_head8,0,6500,13314048,2.492814540863037,2.421558451652527
R7_head8,0,6600,13518848,2.5534353256225586,2.424113464355469
R7_head8,0,6700,13723648,2.387381076812744,2.412741184234619
R7_head8,0,6800,13928448,2.3222811222076416,2.3993619084358215
R7_head8,0,6900,14133248,2.3667311668395996,2.4007823348045347
R7_head8,0,7000,14338048,2.594750165939331,2.394016146659851
R7_head8,0,7100,14542848,2.2562410831451416,2.383412718772888
R7_head8,0,7200,14747648,2.241311550140381,2.375591683387756
R7_head8,0,7300,14952448,2.1564011573791504,2.368199372291565
R7_head8,0,7400,15157248,2.3873231410980225,2.3621672630310058
R7_head8,0,7500,15362048,2.438549041748047,2.3595410704612734
R7_head8,0,7600,15566848,2.2373976707458496,2.34900221824646
R7_head8,0,7700,15771648,2.157870292663574,2.3492963194847105
R7_head8,0,7800,15976448,2.144719123840332,2.3441955924034117
R7_head8,0,7900,16181248,2.5263266563415527,2.3450021862983705
R7_head8,0,8000,16386048,2.245866537094116,2.328911101818085
R7_head8,0,8100,16590848,2.1717286109924316,2.3265944838523867
R7_head8,0,8200,16795648,2.3028805255889893,2.327845537662506
R7_head8,0,8300,17000448,2.084798812866211,2.3176556706428526
R7_head8,0,8400,17205248,2.2845990657806396,2.309940683841705
R7_head8,0,8500,17410048,2.087618350982666,2.3087361693382262
R7_head8,0,8600,17614848,2.2058019638061523,2.307362711429596
R7_head8,0,8700,17819648,2.1657605171203613,2.3066720008850097
R7_head8,0,8800,18024448,2.128535509109497,2.3006273031234743
R7_head8,0,8900,18229248,2.3291404247283936,2.2980072140693664
R7_head8,0,9000,18434048,2.3282506465911865,2.2914469838142395
R7_head8,0,9100,18638848,2.362191915512085,2.2912946343421936
R7_head8,0,9200,18843648,2.3218467235565186,2.2895811438560485
R7_head8,0,9300,19048448,2.2035675048828125,2.2845587491989137
R7_head8,0,9400,19253248,2.2651593685150146,2.2796581983566284
R7_head8,0,9500,19458048,2.098348617553711,2.2768409490585326
R7_head8,0,9600,19662848,2.163872003555298,2.2742877125740053
R7_head8,0,9700,19867648,2.1426820755004883,2.274963891506195
R7_head8,0,9800,20072448,2.243664026260376,2.2738062381744384
R7_head8,0,9900,20277248,2.10152530670166,2.276167559623718
R7_head8,0,9999,20480000,2.3715250492095947,2.2699537754058836
R7_head8,1,0,2048,7.658638000488281,7.632136750221252
R7_head8,1,100,206848,5.328083038330078,5.0668539047241214
R7_head8,1,200,411648,4.186096668243408,4.219860327243805
R7_head8,1,300,616448,3.877156972885132,3.995119345188141
R7_head8,1,400,821248,3.764678478240967,3.8095959782600404
R7_head8,1,500,1026048,3.6112060546875,3.676251494884491
R7_head8,1,600,1230848,3.6317358016967773,3.552879524230957
R7_head8,1,700,1435648,3.3208565711975098,3.4502908825874328
R7_head8,1,800,1640448,3.409067392349243,3.3550499796867372
R7_head8,1,900,1845248,3.2300586700439453,3.2765995502471923
R7_head8,1,1000,2050048,3.214440107345581,3.2478158831596375
R7_head8,1,1100,2254848,3.0116403102874756,3.1911898970603945
R7_head8,1,1200,2459648,3.1089284420013428,3.1616612911224364
R7_head8,1,1300,2664448,3.248565196990967,3.1225828528404236
